no,school_code,school_name_th,school_name_en,province,district,subdistrict,address,website,website_source,opec_website,facebook,telephone,mobile,email,latitude,longitude,gps_source,gps_precision,opec_profile_url,levels_offered,level_range,student_count,teacher_count,curriculums,licensee_name,director_name,manager_name,government_support,school_history,vision,mission,maxim,uniqueness,identity,tags,school_logo_url,line_id,instagram,tiktok,youtube,fetched_at,last_updated,gps_verified
156,1113700001,นานาชาติสยาม,SIAM INTERNATIONAL SCHOOL,ปทุมธานี,ธัญบุรี,บึงยี่โถ,55/5 ถนน รังสิต-นครนายก ต.บึงยี่โถ อ.ธัญบุรี จ.ปทุมธานี 12110,https://siamis.ac.th/th,Verified Official Registry,,,,,,13.995894,100.672243,OPEC Official,Exact,https://school.opec.go.th/school/1113700001,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,28,7,"['หลักสูตรแคนนาดา', 'หลักสูตรสหรัฐอเมริกัน', 'California Curriculum']",,,นายธนินพัฒน์ จันทรเรือง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=5518,,,,,2026-09-05 15:45:16,2026-09-05 15:56:39,
157,1113700002,สาธิตปทุม,SATHIT PATHUM DEMONSTRATION SCHOOL,ปทุมธานี,เมืองปทุมธานี,บางคูวัด,99/38 ซอย สุวรรณตรา ถนน 345 ต.บางคูวัด อ.เมืองปทุมธานี จ.ปทุมธานี 12000,https://www.sathitpathum.ac.th,Verified Official Registry,,,,,,13.959523546971191,100.51683755250957,OPEC Official,Exact,https://school.opec.go.th/school/1113700002,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,94,9,"['The Early Years Foundation Stage', 'Cambridge Assessment International Education', 'Cambridge Assessment International Education (Cambridge Lower Secondary)', 'วิชาภาษาไทย  วัฒนธรรมไทย  และประวัติศาสตร์ไทย สำหรับโรงเรียนในระบบ ประเภทนานาชาติ']",นางประชุมพร  สุวรรณตรา,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24175,,,,,2026-09-05 15:45:17,2026-09-05 15:56:39,
158,1113700003,โกลบอลอินเดียนนานาชาติ,GLOBAL INDIAN INTERNATIONAL SCHOOL,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,39/39 หมู่ที่ 1 ซอยวัดชินวราราม ต.บางขะแยง อ.เมืองปทุมธานี จ.ปทุมธานี 12000,https://www.gisschool.org,Verified Official Registry,,,,,,13.9694066,100.5274773,OPEC Official,Exact,https://school.opec.go.th/school/1113700003,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,141,16,['Central Board of Secondary Education'],นางสาวอริสรา พรหมเงิน,นางสาวอริสรา พรหมเงิน,นางสาวอริสรา พรหมเงิน,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=5651,,,,,2026-09-05 15:45:19,2026-09-05 15:56:39,
159,1113700004,ไทยอินเตอร์เนชั่นแนลสกูล,THAI INTERNATIONAL SCHOOL,ปทุมธานี,เมืองปทุมธานี,บ้านกลาง,456 หมู่ 5 ถนน รังสิต-ปทุมธานี ต.บ้านกลาง อ.เมืองปทุมธานี จ.ปทุมธานี 12000,https://www.tis.ac.th,Verified Official Registry,,,,,,14.024008,100.5423702,OPEC Official,Exact,https://school.opec.go.th/school/1113700004,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,75,24,"['หลักสูตรที่จัดทำขึ้นโดยใช้ Common Core State Standards, Next Generation Science Standards']",นางมัลลิการ์ ธรรมวัฒนะ,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19364,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
160,1113700005,นานาชาติเคไอเอสเรนวูดปาร์ค,KIS International School Reignwood Park,ปทุมธานี,ลำลูกกา,ลำไทร,888/99 หมู่ 8 ต.ลำไทร อ.ลำลูกกา จ.ปทุมธานี 12150,https://kis.ac.th/rp,Verified Official Registry,,,,,,13.95855913,100.849920259,ArcGIS POI (Kis International School Reignwood Park),Exact,https://school.opec.go.th/school/1113700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,247,61,"['The Early Years Foundation Stage', 'Diploma Programme (DP)', 'International Baccalaureate (IB) Middle Years Programme (MYP)', 'Primary Year Programe (PYP)', 'หลักสูตรประกาศนียบัตรขั้นพื้นฐานของโรงเรียน KIS Reignwood Park International School']",,,นายพริษฐ์ รักตพงศ์ไพศาล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25437,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,True
161,1116700001,นานาชาติเครสท์วิว,Crestview International School,ลพบุรี,เมืองลพบุรี,พรหมมาสตร์,110 หมู่ 1 ซอย - ถนน - ต.พรหมมาสตร์ อ.เมืองลพบุรี จ.ลพบุรี 15000,https://www.crestview.ac.th,Verified Official Registry,,,,,,14.145859374807095,100.61068339915663,OPEC Official,Exact,https://school.opec.go.th/school/1116700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,92,15,"['Carson - Dellosa American Curriculum PRESCHOOL', 'International Preschool Curriculum (IPC)']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24426,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
162,1118700001,คริสเตียนมโนรมย์นานาชาติ,Manorom International Chiristian School,ชัยนาท,มโนรมย์,คุ้งสำเภา,164 หมู่ที่ 3 ถนน มโนรมย์ - อุทัยธานี ต.คุ้งสำเภา อ.มโนรมย์ จ.ชัยนาท 17110,https://mics.ac.th,Verified Official Registry,,,,,,15.299576,100.09311560000003,OPEC Official,Exact,https://school.opec.go.th/school/1118700001,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,137,21,"['หลักสูตรสหรัฐอเมริกัน', 'A.C.E. (Accelerated Christian Education)']",นายวีระ  พงศ์รุจิกร,นางวิไล  พงศ์รุจิกร,นางสาวสิริกานต์  พลึก,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16940,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
163,1119700001,นานาชาติแคลิฟอร์เนีย เพรพ,California Prep International School,สระบุรี,แก่งคอย,บ้านป่า,9 หมู่ 11 ถนน มิตรภาพ ต.บ้านป่า อ.แก่งคอย จ.สระบุรี 18110,https://caprepschool.com,Verified Official Registry,,,,,,14.586293,101.019276,OPEC Official,Exact,https://school.opec.go.th/school/1119700001,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,275,43,"['หลักสูตรประเทศอังกฤษ', 'California Curriculum ของ California Department of Education']",นายภักดี มั่งมีวัฒนา,นายภักดี มั่งมีวัฒนา,นางสาวหนึ่งนลิน ตาวิณโณ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6147,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
164,1119700002,นานาชาติเซนต์จอห์นแมรี,SAINT JOHN MARY INTERNATIONAL SCHOOL,สระบุรี,เมืองสระบุรี,หนองยาว,131 ถนน พหลโยธิน ต.หนองยาว อ.เมืองสระบุรี จ.สระบุรี 18000,https://www.sjmis.ac.th,Verified Official Registry,,,,,,14.464811,100.9071964,OPEC Official,Exact,https://school.opec.go.th/school/1119700002,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,509,56,"['หลักสูตรสหรัฐอเมริกัน', 'Californian Common Core']",,ดร.ปุณณรัตน์ ชินะผา,ดร.ปุณณรัตน์ ชินะผา,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6165,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
165,1119700003,นานาชาติ จอห์น ไวแอท มอนเตสซอรี,John Wyatt Montessori International School,สระบุรี,หนองโดน,หนองโดน,388 หมู่ 1 ต.หนองโดน อ.หนองโดน จ.สระบุรี 18190,https://www.jwmontessori.com,Verified Official Registry,,,,,,14.68501,100.708129,OPEC Official,Exact,https://school.opec.go.th/school/1119700003,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,11,4,['Modern Montessori International Preschool MMIP (London)'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=17020,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
166,1119700004,นานาชาติแอ๊ดเวนติสมิชชัน,Adventist International Mission School,สระบุรี,มวกเหล็ก,มวกเหล็ก,195 หมู่ 3 ต.มวกเหล็ก อ.มวกเหล็ก จ.สระบุรี 18180,https://dev.aims.ac.th,Verified Official Registry,,,,,,14.9314315,102.0256221,OPEC Official,Exact,https://school.opec.go.th/school/1119700004,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,357,70,"['หลักสูตรสหรัฐอเมริกัน', 'สหรัฐอเมริกา']",,นางเจลจิรา จรูญแสง,นายวีระศักดิ์ ฤทธิไตรภพ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6117,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
167,1120700001,นานาชาติธาราพัฒนา,Tara Pattana International School,ชลบุรี,บางละมุง,หนองปรือ,88 หมู่ 13 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,https://www.tpis.ac.th,Verified Official Registry,https://www.tpis.ac.th,https://www.facebook.com/tpispattaya,038224511,0633834222,,12.9070517,100.92364829999997,OPEC Official,Exact,https://school.opec.go.th/school/1120700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,330,52,['British National Curriculum'],นางสุธินี    ศรีพธูราษฎร์,นางสุพรรณี ดิคซอน-สมิธ,นางสุพรรณี ดิคซอน-สมิธ,ไม่รับเงินอุดหนุน,ที่ TPIS เราเชื่อว่านักเรียนทุกคนมีสิทธิ์เข้าถึงหลักสูตรที่กว้างขวางและสมดุล ซึ่งอุดมไปด้วยความรู้และมีแนวทางที่ครอบคลุม,ความคาดหวังสูงสุดในการสอนและการเรียนรู้ที่สร้างแรงบันดาลใจให้นักเรียนบรรลุศักยภาพที่ดีที่สุดในแบบของตนด้วยความเอาใจใส่ของชุมชนนานาชาติ,โรงเรียนมีความมุ่งมั่นในการจัดการเรียนรู้เพื่อเสริมสร้างแรงบันดาลใจให้แก่นักเรียนในการค้นพบ ศักยภาพที่แท้จริงแล้วนํามาใช้ให้เกิดประโยชน์สูงสุดในการดํารงชีวิต,“Expect the best : มุ่งมั่นให้ดีที่สุด”,นักเรียนทุกคนของโรงเรียนนานาชาติธาราพัฒนาจะต้องมีความรู้ความสามารถ ในด้านวิชาการทุกสาขาวิชา รู้จักการใช้การตั้งคําถามตามความสําคัญเพื่อนําไปสู่การแก้ปัญหาอย่างมีเป้าหมาย โดยสามารถใช้เหตุและผลรวมถึงความอิสระในการคิดวิเคราะห์ในแง่มุมที่แตกต่างกัน,อัตลักษณ์ส่วนบุคคล แผนการจัดการเรียนการสอนและจัดการบ้านโดยคํานึงถึงความแตกต่างกันระหว่าง บุคคลเพื่อตอบสนองความต้องการของแต่ละบุคคลอย่างมีขอบเขตให้แก่นักเรียนตามหลักวิชาการและบรรลุเป้าหมายตามหลักสูตร อัตลักษณ์ท้องถิ่น ภาษาไทยยังเป็นปัจจัยที่สําคัญของห,Expect the best : มุ่งมั่นให้ดีที่สุด,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6403,@tarapattana,@tpis_pattaya,,,2026-09-05 15:45:19,2026-09-05 15:56:39,
168,1120700002,นานาชาติรีเจ้นท์ พัทยา,Regents International School Pattaya,ชลบุรี,บางละมุง,โป่ง,33/3 หมู่ 1 ถนน บายพาส 36 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://www.nordangliaeducation.com/risp-pattaya,Verified Official Registry,,,,,,12.968673,100.97337900000002,OPEC Official,Exact,https://school.opec.go.th/school/1120700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,1099,90,"['Cambridge A level และ Pearson Edexcel', 'Cambridge IGCSE', 'Early years foundation stage statutory framework', 'International Baccalaureate Diploma Programme (IBDP)', 'International Primary Curriculum (IPC)', 'Peason Edexcel International GCSEs', 'The English National Curriculum', 'The national Curriculum in England']",นายวีระชัย  เตชะวิจิตร์,นายวีระชัย  เตชะวิจิตร์,นายวีระชัย  เตชะวิจิตร์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6458,,,,,2026-09-05 15:45:18,2026-09-05 15:56:39,
169,1120700003,นานาชาติภาคตะวันออก,INTERNATIONAL SCHOOL EASTERN SEABOARD,ชลบุรี,ศรีราชา,บ่อวิน,282 ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี 20230,https://www.brandbucket.com/names/ises,Verified Official Registry,,,,,,13.0397805,101.04734580000002,OPEC Official,Exact,https://school.opec.go.th/school/1120700003,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,138,21,"['หลักสูตรประเทศอังกฤษ', 'American Curriculum', 'IB / International Baccalaureate Programme', 'หลักสูตรอเมริกัน']",,หม่อมหลวงภาว์รัตน์  จารุจินดา,นางสาวจิตรา มนูญวงศ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6459,,,,,2026-09-05 15:45:19,2026-09-05 15:56:39,
170,1120700004,สมาคมไทย-ญี่ปุ่น ศรีราชา,Thai Japanese Association School Sriracha,ชลบุรี,ศรีราชา,สุรศักดิ์,312/10 หมู่ 5 ต.สุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,https://sites.google.com/tjas.ac.th/top,Verified Official Registry,,,,,,13.161539,100.98664499999995,OPEC Official,Exact,https://school.opec.go.th/school/1120700004,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ประถมศึกษา - มัธยมศึกษาตอนต้น,401,43,['หลักสูตรแกนกลางของประเทศญี่ปุ่น'],นางผาสุข  ประกาศสุขการ,,นางสาวนิอร  อกนิษฐ์พรหม,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6581,,,,,2026-09-05 15:45:19,2026-09-05 15:56:39,
171,1120700005,นานาชาติมูลตรีภักดี,Mooltripakdee International School,ชลบุรี,บางละมุง,หนองปรือ,77 หมู่ 3 ถนน ถนนชัยพรวิถี 25 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี,https://www.mis.ac.th,Verified Official Registry,,,,,,12.9478254,100.94979639999997,OPEC Official,Exact,https://school.opec.go.th/school/1120700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,931,161,"['Early Years Foundation Stage (EYFS)', 'The national Curriculum in England', 'The National Curriculum of England (Key Stage 3)', 'หลักสูตรแคมบริดจ์ระดับมัธยมศึกษาตอนปลาย (IGCSE)', 'หลักสูตรแคมบริดจ์ระดับสูง (AS & A Level)']",นางสาววิราวรรณ มูลตรีภักดี,นางสันทยา ศุภกระนสาร,นางกรรณิการ์ คุ้มไพโรจน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16623,,,,,2026-09-05 15:45:19,2026-09-05 15:56:39,
172,1120700007,อนุบาลนานาชาติต้นหลิว,Tonlew International Kindergarten,ชลบุรี,เมืองชลบุรี,เหมือง,127 หมู่ที่ 5 ต.เหมือง อ.เมืองชลบุรี จ.ชลบุรี 20130,,Not Checked,,,,,,13.283489,100.97015239999996,OPEC Official,Exact,https://school.opec.go.th/school/1120700007,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,203,10,"['Cambridge International Curriculum', 'หลักสูตรกลางของประเทศอังกฤษ']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18932,,,,,2026-09-05 15:45:20,2026-09-05 15:45:20,
173,1120700008,นานาชาติ ชลบุรี,International school og Chonburi,ชลบุรี,บางละมุง,บางละมุง,315 หมู่ 1 ซอย ซอยบางละมุง 39 ต.บางละมุง อ.บางละมุง จ.ชลบุรี 20150,http://www.isc.ac.th,Verified Official Registry,,,,,,13.005017,100.93304799999999,OPEC Official,Exact,https://school.opec.go.th/school/1120700008,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,80,6,['National Curriculum in England'],นายดีปาค แดงมณีรัตน์,,นายดีปาค แดงมณีรัตน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6314,,,,,2026-09-05 15:45:20,2026-09-05 15:56:39,
174,1120700009,นานาชาติรักบี้,RUGBY SCHOOL THAILAND,ชลบุรี,บางละมุง,เขาไม้แก้ว,7/2 หมู่ 2 ต.เขาไม้แก้ว อ.บางละมุง จ.ชลบุรี 20150,https://www.rugbyschool.ac.th,Verified Official Registry,,,,,,12.9509487,101.02171069999997,OPEC Official,Exact,https://school.opec.go.th/school/1120700009,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,1220,160,['หลักสูตรจากระบบอังกฤษ (IGCSE and A-Level)'],นางทยา ทีปสุวรรณ,นางสาวภคณัชธ์ ธาตุรักษ์,นายกมลพัฒน์ ทีปสุวรรณ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19565,,,,,2026-09-05 15:45:20,2026-09-05 15:56:39,
175,1120700010,นานาชาติบูรพาพัฒนศาสตร์,Burapha Phatthanasart International School,ชลบุรี,บางละมุง,หนองปรือ,253/17 หมู่ 13 ซอย 81 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,https://bpis.ac.th,Verified Official Registry,,,,,,13.2800377,100.9240173,OPEC Official,Exact,https://school.opec.go.th/school/1120700010,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,78,4,"['หลักสูตรประเทศอังกฤษ', 'หลักสูตรแห่งชาติประเทศสหราชอาณาจักร']",นางวัฒนา ณัฏฐโสภณ,นายรุุ่งโรจน์ ตรงสกุล,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19673,,,,,2026-09-05 15:45:20,2026-09-05 15:56:39,
176,1120700011,อนุบาลนานาชาติคิดส์อะเวนิว,KIDS AVENUE INTERNATIONAL KINDERGARTEN SCHOOL,ชลบุรี,ศรีราชา,สุรศักดิ์,194/38 หมู่ 5 ต.สุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,https://www.kidsavenue.ac.th,Verified Official Registry,,,,,,13.1713687,100.97639049999998,OPEC Official,Exact,https://school.opec.go.th/school/1120700011,"['ก่อนอนุบาล', 'อนุบาล']",ก่อนอนุบาล - อนุบาล,146,11,"['หลักสูตรประเทศอังกฤษ', 'Early Year Foundation Stage']",นายอภิชา มนต์วิเศษ,นายเสนาะ มนต์วิเศษ,นางสาวนภชนก ฐานวาณิชกุล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19890,,,,,2026-09-05 15:45:23,2026-09-05 15:56:39,
177,1120700012,นานาชาติ อีเอฟไอพี,EFIP INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,ห้วยใหญ่,58/31 หมู่ 3 ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี 20150,https://www.ecolepattaya.com/th,Verified Official Registry,,,,,,12.867948427625862,100.94324755442558,OPEC Official,Exact,https://school.opec.go.th/school/1120700012,['อนุบาล'],อนุบาล - อนุบาล,245,1,['French National Curriculum'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24438,,,,,2026-09-05 15:45:24,2026-09-05 15:56:39,
178,1120700013,นานาชาติเวลล์ส ชลบุรี,Well International School Chonburi,ชลบุรี,บ้านบึง,บ้านบึง,88/8 หมู่ 2 ต.บ้านบึง อ.บ้านบึง จ.ชลบุรี 20170,https://wells.ac.th/campuses/wells-chonburi,Verified Official Registry,,,,,,13.32860968,101.095652414,ArcGIS POI (Wells International School),Exact,https://school.opec.go.th/school/1120700013,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,145,23,['California Department of Education'],,,นายเย่า ล่าง จาง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24996,,,,,2026-09-05 15:45:22,2026-09-05 15:56:39,True
179,1120700014,นานาชาติเลิฟเวลล์,LOVELL INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,นาเกลือ,159 หมู่ 5 ซอย นาเกลือ ถนน พัทยา-นาเกลือ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20150,https://lovellschool.ac.th,Verified Official Registry,,,,,,12.967294416683,100.899399188399,ArcGIS StreetName (ถนนพัทยา-นาเกลือ ตำบลนาเกลือ อำเภอบางละมุง จัง) (พิกัดประมาณการ),Approximate,https://school.opec.go.th/school/1120700014,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,12,6,"['Early Year Foundation Stage', 'National Curriculum in England']",,นายไพฑูรย์ จันทร์กระจ่าง,นางสาวพัทธมน เมฆะวรากุล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25185,,,,,2026-09-05 15:45:24,2026-09-05 15:56:39,True
180,1120700015,นานาชาติเอลดรีมคริสเตียน,EL DREAM CHRISTIAN INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,หนองปลาไหล,19/3 หมู่ 5 ต.หนองปลาไหล อ.บางละมุง จ.ชลบุรี 20150,https://www.eldream.ac.th,Verified Official Registry,,,,,,12.982685781542,100.940760458326,ArcGIS PointAddress (97.71%) - 3 หมู่ 5 ตำบลหนองปลาไหล อำเภอบางละมุง จังหวัดชลบุรี 20150,Exact,https://school.opec.go.th/school/1120700015,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,22,7,['A.C.E. (Accelerated Christian Education)'],,,นายนครินทร์ สุขเรือง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25439,,,,,2026-09-05 15:45:23,2026-09-05 15:56:39,True
181,1120700016,นานาชาติหัสดิน,Hastin International School,ชลบุรี,บางละมุง,โป่ง,16/5-6 หมู่ 9 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://www.hastin.ac.th,Verified Official Registry,,,,,,12.918126938361,100.974034602276,ArcGIS PointAddress (97.24%) - 16 หมู่ 9 ตำบลโป่ง อำเภอบางละมุง จังหวัดชลบุรี 20150,Exact,https://school.opec.go.th/school/1120700016,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,331,43,['The Oxford International Curriculum'],นางอรัณัฐ ตันตราภรณ์,,นางอรัณัฐ ตันตราภรณ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25789,,,,,2026-09-05 15:45:23,2026-09-05 15:56:39,True
182,1120700017,นานาชาติไฮเกต ประเทศไทย,Highgate International School Thailand,ชลบุรี,บางละมุง,โป่ง,50/28 หมู่ 9 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://highgate.ac.th,Verified Official Registry,,,,,,12.923036680055,100.971831921941,ArcGIS PointAddress (97.23%) - 2/8 หมู่ 9 ตำบลโป่ง อำเภอบางละมุง จังหวัดชลบุรี 20150,Exact,https://school.opec.go.th/school/1120700017,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,0,4,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26333,,,,,2026-09-05 15:45:24,2026-09-05 15:56:39,True
