no,school_code,school_name_th,school_name_en,province,district,subdistrict,address,official_website,website_source,opec_website,facebook,telephone,mobile,email,latitude,longitude,opec_profile_url,levels_offered,level_range,student_count,teacher_count,curriculums,licensee_name,director_name,manager_name,government_support,school_history,vision,mission,maxim,uniqueness,identity,tags,school_logo_url,line_id,instagram,tiktok,youtube
168,1120700002,นานาชาติรีเจ้นท์ พัทยา,Regents International School Pattaya,ชลบุรี,บางละมุง,โป่ง,33/3 หมู่ 1 ถนน บายพาส 36 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://regents.ac.th,Live Domain Match & Verification,,,,,,12.968673,100.97337900000002,https://school.opec.go.th/school/1120700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,1104,90,"['Cambridge A level และ Pearson Edexcel', 'Cambridge IGCSE', 'Early years foundation stage statutory framework', 'International Baccalaureate Diploma Programme (IBDP)', 'International Primary Curriculum (IPC)', 'Peason Edexcel International GCSEs', 'The English National Curriculum', 'The national Curriculum in England']",นายวีระชัย  เตชะวิจิตร์,นายวีระชัย  เตชะวิจิตร์,นายวีระชัย  เตชะวิจิตร์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6458,,,,
169,1120700003,นานาชาติภาคตะวันออก,INTERNATIONAL SCHOOL EASTERN SEABOARD,ชลบุรี,ศรีราชา,บ่อวิน,282 ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี 20230,https://www.brandbucket.com/names/ises,Live Domain Match & Verification,,,,,,13.0397805,101.04734580000002,https://school.opec.go.th/school/1120700003,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,138,21,"['หลักสูตรประเทศอังกฤษ', 'American Curriculum', 'IB / International Baccalaureate Programme', 'หลักสูตรอเมริกัน']",,หม่อมหลวงภาว์รัตน์  จารุจินดา,นางสาวจิตรา มนูญวงศ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6459,,,,
170,1120700004,สมาคมไทย-ญี่ปุ่น ศรีราชา,Thai Japanese Association School Sriracha,ชลบุรี,ศรีราชา,สุรศักดิ์,312/10 หมู่ 5 ต.สุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,https://www.tjas.ac.th,Live Domain Match & Verification,,,,,,13.161539,100.98664499999995,https://school.opec.go.th/school/1120700004,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ประถมศึกษา - มัธยมศึกษาตอนต้น,397,43,['หลักสูตรแกนกลางของประเทศญี่ปุ่น'],นางผาสุข  ประกาศสุขการ,,นางสาวนิอร  อกนิษฐ์พรหม,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6581,,,,
171,1120700005,นานาชาติมูลตรีภักดี,Mooltripakdee International School,ชลบุรี,บางละมุง,หนองปรือ,77 หมู่ 3 ถนน ถนนชัยพรวิถี 25 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี,https://www.mis.ac.th,Live Domain Match & Verification,,,,,,12.9478254,100.94979639999997,https://school.opec.go.th/school/1120700005,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,897,164,"['Early Years Foundation Stage (EYFS)', 'The national Curriculum in England', 'The National Curriculum of England (Key Stage 3)', 'หลักสูตรแคมบริดจ์ระดับมัธยมศึกษาตอนปลาย (IGCSE)', 'หลักสูตรแคมบริดจ์ระดับสูง (AS & A Level)']",นางสาววิราวรรณ มูลตรีภักดี,นางสันทยา ศุภกระนสาร,นางกรรณิการ์ คุ้มไพโรจน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16623,,,,
172,1120700007,อนุบาลนานาชาติต้นหลิว,Tonlew International Kindergarten,ชลบุรี,เมืองชลบุรี,เหมือง,127 หมู่ที่ 5 ต.เหมือง อ.เมืองชลบุรี จ.ชลบุรี 20130,https://www.tikis.com,Live Domain Match & Verification,,,,,,13.283489,100.97015239999996,https://school.opec.go.th/school/1120700007,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,211,10,"['Cambridge International Curriculum', 'หลักสูตรกลางของประเทศอังกฤษ']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=18932,,,,
173,1120700008,นานาชาติ ชลบุรี,International school og Chonburi,ชลบุรี,บางละมุง,บางละมุง,315 หมู่ 1 ซอย ซอยบางละมุง 39 ต.บางละมุง อ.บางละมุง จ.ชลบุรี 20150,https://www.isoc.com,Live Domain Match & Verification,,,,,,13.005017,100.93304799999999,https://school.opec.go.th/school/1120700008,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,81,6,['National Curriculum in England'],นายดีปาค แดงมณีรัตน์,,นายดีปาค แดงมณีรัตน์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6314,,,,
174,1120700009,นานาชาติรักบี้,RUGBY SCHOOL THAILAND,ชลบุรี,บางละมุง,เขาไม้แก้ว,7/2 หมู่ 2 ต.เขาไม้แก้ว อ.บางละมุง จ.ชลบุรี 20150,https://www.rugbyschool.ac.th,Live Domain Match & Verification,,,,,,12.9509487,101.02171069999997,https://school.opec.go.th/school/1120700009,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,1224,160,['หลักสูตรจากระบบอังกฤษ (IGCSE and A-Level)'],นางทยา ทีปสุวรรณ,นางสาวภคณัชธ์ ธาตุรักษ์,นายกมลพัฒน์ ทีปสุวรรณ,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19565,,,,
175,1120700010,นานาชาติบูรพาพัฒนศาสตร์,Burapha Phatthanasart International School,ชลบุรี,บางละมุง,หนองปรือ,253/17 หมู่ 13 ซอย 81 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,https://bpis.ac.th,Live Domain Match & Verification,,,,,,13.2800377,100.9240173,https://school.opec.go.th/school/1120700010,"['ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ประถมศึกษา - มัธยมศึกษาตอนปลาย,79,4,"['หลักสูตรประเทศอังกฤษ', 'หลักสูตรแห่งชาติประเทศสหราชอาณาจักร']",นางวัฒนา ณัฏฐโสภณ,นายรุุ่งโรจน์ ตรงสกุล,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19673,,,,
176,1120700011,อนุบาลนานาชาติคิดส์อะเวนิว,KIDS AVENUE INTERNATIONAL KINDERGARTEN SCHOOL,ชลบุรี,ศรีราชา,สุรศักดิ์,194/38 หมู่ 5 ต.สุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,https://www.kidsavenue.ac.th,Live Domain Match & Verification,,,,,,13.1713687,100.97639049999998,https://school.opec.go.th/school/1120700011,"['ก่อนอนุบาล', 'อนุบาล']",ก่อนอนุบาล - อนุบาล,146,11,"['หลักสูตรประเทศอังกฤษ', 'Early Year Foundation Stage']",นายอภิชา มนต์วิเศษ,นายเสนาะ มนต์วิเศษ,นางสาวนภชนก ฐานวาณิชกุล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19890,,,,
177,1120700012,นานาชาติ อีเอฟไอพี,EFIP INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,ห้วยใหญ่,58/31 หมู่ 3 ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี 20150,https://www.satisfyer.com/int,Live Domain Match & Verification,,,,,,12.867948427625862,100.94324755442558,https://school.opec.go.th/school/1120700012,['อนุบาล'],อนุบาล - อนุบาล,245,1,['French National Curriculum'],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24438,,,,
178,1120700013,นานาชาติเวลล์ส ชลบุรี,Well International School Chonburi,ชลบุรี,บ้านบึง,บ้านบึง,88/8 หมู่ 2 ต.บ้านบึง อ.บ้านบึง จ.ชลบุรี 20170,https://wells.ac.th,Live Domain Match & Verification,,,,,,13.304352319,101.116004805,https://school.opec.go.th/school/1120700013,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,145,23,[],,,นายเย่า ล่าง จาง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=24996,,,,
179,1120700014,นานาชาติเลิฟเวลล์,LOVELL INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,นาเกลือ,159 หมู่ 5 ซอย นาเกลือ ถนน พัทยา-นาเกลือ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20150,https://lis.ac.th,Live Domain Match & Verification,,,,,,12.942790774,100.790710662,https://school.opec.go.th/school/1120700014,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,12,6,"['Early Year Foundation Stage', 'National Curriculum in England']",,นายไพฑูรย์ จันทร์กระจ่าง,นางสาวพัทธมน เมฆะวรากุล,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25185,,,,
180,1120700015,นานาชาติเอลดรีมคริสเตียน,EL DREAM CHRISTIAN INTERNATIONAL SCHOOL,ชลบุรี,บางละมุง,หนองปลาไหล,19/3 หมู่ 5 ต.หนองปลาไหล อ.บางละมุง จ.ชลบุรี 20150,https://www.eldream.ac.th,Live Domain Match & Verification,,,,,,12.984827528,100.964143763,https://school.opec.go.th/school/1120700015,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,22,7,['A.C.E. (Accelerated Christian Education)'],,,นายนครินทร์ สุขเรือง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25439,,,,
181,1120700016,นานาชาติหัสดิน,Hastin International School,ชลบุรี,บางละมุง,โป่ง,16/5-6 หมู่ 9 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://www.hastin.ac.th,Live Domain Match & Verification,,,,,,12.918126938361,100.974034602276,https://school.opec.go.th/school/1120700016,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น']",ก่อนอนุบาล - มัธยมศึกษาตอนต้น,331,30,['The Oxford International Curriculum'],นางอรัณัฐ ตันตราภรณ์,,นางอรัณัฐ ตันตราภรณ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25789,,,,
182,1120700017,นานาชาติไฮเกต ประเทศไทย,Highgate International School Thailand,ชลบุรี,บางละมุง,โป่ง,50/28 หมู่ 9 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,https://highgate.ac.th,Live Domain Match & Verification,,,,,,12.921362063,101.013408156,https://school.opec.go.th/school/1120700017,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,0,4,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26333,,,,
183,1121700001,นานาชาติเซนต์แอนดรูว์ส กรีนวัลเล่ย์,ST.ANDREWS INTERNATIONAL SCHOOL GREENVALLEY,ระยอง,บ้านฉาง,สำนักท้อน,1   หมู่ที่ 7 ถนน บ้านฉาง-มะขามคู่ ต.สำนักท้อน อ.บ้านฉาง จ.ระยอง 21130,https://www.nordangliaeducation.com/sta-bangkok,Live Domain Match & Verification,,,,,,12.8382386,100.9822284,https://school.opec.go.th/school/1121700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,294,63,"['หลักสูตร International Baccalaureate (IB)', 'หลักสูตรประเทศอังกฤษ', 'International Baccalaureate', 'International Baccalaureate (IB)', 'UK National Curriculum']",,นางสาวภัคธินันท์ จตุธนินท์วัชร์,นางสาวเสาคนธ์ ลิมอักษร,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6734,,,,
184,1121700002,นานาชาติสวนระยอง,GARDEN INTERNATIONAL SCHOOL,ระยอง,บ้านฉาง,พลา,188/24 ถนน พลา-บ้างฉาง ต.พลา อ.บ้านฉาง จ.ระยอง 21130,https://gis.ac.th,Live Domain Match & Verification,,,,,,12.6787166,101.0248171,https://school.opec.go.th/school/1121700002,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,493,67,"['หลักสูตร IGCSE', 'หลักสูตรประเทศอังกฤษ', 'IGCSE (The International Generat Certificate of Secondary Education)', 'หลักสูตรการศึกษาระดับประกาศนียบัตรนานาชาติ', 'หลักสูตรสหราชอาณาจักร', 'หลักสูตรแห่งชาติของสหราชอาณาจักร']",,นางลลิตา พลพงษ์,นางสาวจุฑารัตน์ ดอกจันกลาง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=6735,,,,
185,1121700003,นานาชาติเบลฟริย์,BELFRY INTERNATIONAL SCHOOL,ระยอง,บ้านค่าย,หนองตะพาน,99/99 หมู่ 1 ต.หนองตะพาน อ.บ้านค่าย จ.ระยอง 21120,https://www.belfry.ac.th,Live Domain Match & Verification,,,,,,12.76056173,101.260895888,https://school.opec.go.th/school/1121700003,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,65,7,['The Early Years Foundation Stage'],,นางสาวธิติดา  ลีลาปัญญาเลิศ,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25249,,,,
186,1121700004,นานาชาติสิงคโปร์ระยอง,SINGAPORE INTERNATIONAL SCHOOL RAYONG,ระยอง,บ้านค่าย,หนองตะพาน,111 หมู่ 1 ต.หนองตะพาน อ.บ้านค่าย จ.ระยอง 21120,https://sisb.ac.th,Live Domain Match & Verification,,,,,,12.76056173,101.260895888,https://school.opec.go.th/school/1121700004,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,124,25,[],,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25251,,,,
187,1125700001,นานาชาติอริสตา,Aristar International School,ปราจีนบุรี,เมืองปราจีนบุรี,บางเดชะ,109 หมู่ 1 ถนน สุวินทวงศ์ ต.บางเดชะ อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25000,https://aristar.ac.th,Live Domain Match & Verification,,,,,,14.0675485,101.36698990000002,https://school.opec.go.th/school/1125700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,273,29,"['ACARA', 'นานาชาติอริสตา']",นายอานนท์  นัจสถาปนิก,นายมาโนช  วังตระกูล,นางสาวจุฑารัตน์  นัจสถาปนิก,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=19090,,,,
188,1125700002,นานาชาติเคอาร์ไอเอส,KRIS International School,ปราจีนบุรี,กบินทร์บุรี,เมืองเก่า,222 หมู่ 16 ต.เมืองเก่า อ.กบินทร์บุรี จ.ปราจีนบุรี 25240,https://kis.ac.th,Live Domain Match & Verification,,,,,,13.999762635,101.769899684,https://school.opec.go.th/school/1125700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,57,12,"['Early years foundation stage statutory framework', 'The national Curriculum in England']",,นางสาวรพีพรรณ รัตนโกมุท,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25978,,,,
189,1130700001,นานาชาติแอ๊ดเวนตีสโคราช,KORAT ADVENTIST INTERNATIONAL SCHOOL,นครราชสีมา,เมืองนครราชสีมา,สุรนารี,862 หมู่ 2 ซอย โนนไม้แดง 13 ต.สุรนารี อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,https://www.adventist.ac.th,Live Domain Match & Verification,,,,,,14.9314315,102.02562209999996,https://school.opec.go.th/school/1130700001,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,184,35,"['หลักสูตรของทางโรงเรียน', 'หลักสูตรสหรัฐอเมริกัน', 'สหรัฐอเมริกา']",,,นายยศยง เซียนหยาง,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=7299,,,,
190,1130700002,นานาชาติแองโกลสิงคโปร์ นครราชสีมา,ANGLO SINGAPORE INTERNATIONAL SCHOOL NAKHONRATCHASIMA,นครราชสีมา,เมืองนครราชสีมา,ในเมือง,1688/18 ถนน มิตรภาพ ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,https://anglosingapore.ac.th/korat,OPEC Profile,https://anglosingapore.ac.th/korat/,"https://Anglo Singapore International School, Nakhon Ratchasima",044081162,0927727988,,14.9776692,102.05952589999993,https://school.opec.go.th/school/1130700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,261,63,"['หลักสูตร Kindergarten Curriculum ของ Pre-School Education Unit, Primary School Curriculum ของ Pre- School Education Unit', 'Kindergarten Curriculum', 'หลักสูตรประเทศสิงคโปร์']",,,,ไม่รับเงินอุดหนุน,,"“To create a cosmopolitan community of learners who will pursue excellence in academic, information technology, creative, social moral and physical abilities. “มุ่งมั่นสร้างสรรค์ชุมชนแห่งการเรียนรู้ ให้ผู้เรียนเป็นผู้มีความเป็นเลิศทางวิชาการเทคโนโล",“We inspire and nurture a diverse learning community ; uniquely Anglo.”,"“Learn to Think, Think to Learn”",,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16707,,,,
191,1130700003,นานาชาติเซนต์สตีเฟ่นส์ เขาใหญ่,St. Stephen'S International School (Khao Yai),นครราชสีมา,ปากช่อง,หนองน้ำแดง,"49,49/1-3 ถนน ธนะรัชต์ ต.หนองน้ำแดง อ.ปากช่อง จ.นครราชสีมา 30130",https://www.ststephen.ac.th,Live Domain Match & Verification,,,,,,14.6206392,101.40864429999999,https://school.opec.go.th/school/1130700003,"['อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",อนุบาล - มัธยมศึกษาตอนปลาย,93,24,"['หลักสูตร High School Diploma', 'หลักสูตร IGCSE', 'IGCSE/IB/AICE', 'หลักสูตรสหราชอาณาจักร']",นางพนิดา  ภัทรพิเศษพงศ์,,นางพนิดา  ภัทรพิเศษพงศ์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=7320,,,,
192,1130700004,นานาชาติเวสลี่,WESLEY INTERNATIONAL SCHOOL,นครราชสีมา,เมืองนครราชสีมา,โคกกรวด,306 หมู่ 8 ต.โคกกรวด อ.เมืองนครราชสีมา จ.นครราชสีมา 30280,https://www.wis.ac.th,OPEC Profile,https://www.wis.ac.th,https://www.facebook.com/wiskorat,044756291,0956020116,,14.918255,101.98111599999993,https://school.opec.go.th/school/1130700004,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,74,12,"['California Department of Education, Common Core State Curriculum']",,นางสาวสุพรรษา กล้าสูงเนิน,,ไม่รับเงินอุดหนุน,"Wesley International School was founded in August 2015 with the vision to engage and, through the Gospel, transform the future leaders of Thailand. WIS is located in Nakhon Ratchasima, just 200 km from the nation’s capital. We currently offer classes from Pre-K (age 2) to Grade 9 and will expand to Grade 10 for the academic year 2024-2025.
As an international school, WIS follows the official Common Core State Standards, also known as the U.S. national standards, for foundational subjects such as English Language Arts and Maths.

WIS is a candidate for accreditation as approved by the Accrediting Commission for Schools, Western Association of Schools and Colleges.",A world shaped by Christlike global citizens who compassionately challenge the status quo.,"To cultivate intelligences, transform characters, and develop global citizens.",,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=16938,@wisofficial,https://www.instagram.com/wis_korat/,,
193,1134700001,นานาชาติแอ๊ดเวนตีสมิชชั่นอุบล,Ubon Adventist International Mission School,อุบลราชธานี,เมืองอุบลราชธานี,ในเมือง,148 ถนน พโลรังฤทธิ์ ต.ในเมือง อ.เมืองอุบลราชธานี จ.อุบลราชธานี 34000,https://dev.aims.ac.th,Live Domain Match & Verification,,,,,,15.230827,104.863321,https://school.opec.go.th/school/1134700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา', 'มัธยมศึกษาตอนต้น', 'มัธยมศึกษาตอนปลาย']",ก่อนอนุบาล - มัธยมศึกษาตอนปลาย,425,51,"['หลักสูตรนานาชาติเอกมัย', 'หลักสูตรนานาชาติแอ๊ดเวนตีส กรุงเทพ']",,นางสาวอุดม แสงสว่าง,นายเกรียงศักดิ์ กิติทรัพย์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=7909,,,,
194,1134700002,นานาชาติบีกิน,Begins international School,อุบลราชธานี,เมืองอุบลราชธานี,ในเมือง,119 ซอย ชยางกูร 21 ถนน ชยางกูร ต.ในเมือง อ.เมืองอุบลราชธานี จ.อุบลราชธานี 34000,https://www.begins.ac.th,OPEC Profile,https://www.begins.ac.th/,https://www.facebook.com/BeginsInter,,,,15.26499937393247,104.83448764232789,https://school.opec.go.th/school/1134700002,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,25,7,[],นางสาวศรินทร์ รัตนาภิรตานนท์,นางสาวจริมศรี เพ็ชรกุล,นางสาวศรินทร์ รัตนาภิรตานนท์,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25897,@begins,,,
195,1140700001,นานาชาติขอนแก่น,Khon Kaen International School,ขอนแก่น,เมืองขอนแก่น,เมืองเก่า,361 หมู่ 8 ถนน รอบเมือง ต.เมืองเก่า อ.เมืองขอนแก่น จ.ขอนแก่น 40000,https://kkis.ac.th/en,Live Domain Match & Verification,https://kkisinterschool.wixsite.com/mysite,https://web.facebook.com/KKISINTERSCHOOL/?locale=th_TH&_rdc=1&_rdr,0630258111,0630258111,,16.3981831,102.7905002,https://school.opec.go.th/school/1140700001,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,55,11,['หลักสูตรของสำนักการศึกษาแห่งรัฐแคลิฟอร์เนีย ประเทศสหรัฐอเมริกา'],นายอนุรักษ์  ปวงคำ,นายวาสนา ไชยศึก,นางสาวณัฐสุดา  งามชัด,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=8390,@@545twplr,,,
196,1140700002,นานาชาติรัตน์ฉัตร,Ratchut International School,ขอนแก่น,เมืองขอนแก่น,พระลับ,45 หมู่ 1 ต.พระลับ อ.เมืองขอนแก่น จ.ขอนแก่น 40000,https://www.ratchutschool.com,Live Domain Match & Verification,,,,,,16.408412074,102.886996182,https://school.opec.go.th/school/1140700002,"['ก่อนอนุบาล', 'อนุบาล', 'ประถมศึกษา']",ก่อนอนุบาล - ประถมศึกษา,47,7,"['Australian National Curriculum', 'หลักสูตรวิชาภาษาไทย วัฒนธรรมและประวัติศาสตร์ไทย']",,ดร.นพดล ฉัตรชัยพลรัตน์,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25576,,,,
197,1140700003,นานาชาติเอเชียสิงคโปร์,Asia Singapore International School,ขอนแก่น,เมืองขอนแก่น,ในเมือง,282 ถนน มิตรภาพ ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,https://sisb.ac.th,Live Domain Match & Verification,,,,,,16.442554614713,102.828812144151,https://school.opec.go.th/school/1140700003,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,42,4,"['Nurturing Early Learners', 'Singapore Primary School Curriculum']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=25998,,,,
198,1140700004,นานาชาติอเมริกันไพรม,AMERICAN PRIME INTERNATIONAL SCHOOL,ขอนแก่น,เมืองขอนแก่น,บ้านเป็ด,99/9 หมู่ 20 ถนน มะลิวัลย์ ต.บ้านเป็ด อ.เมืองขอนแก่น จ.ขอนแก่น 40000,https://apis-kk.com,OPEC Profile,https://apis-kk.com/,https://web.facebook.com/apiskkschool,,0989742333,,16.445344174889446,102.79246886299893,https://school.opec.go.th/school/1140700004,"['อนุบาล', 'ประถมศึกษา']",อนุบาล - ประถมศึกษา,38,12,"['California Common Core State Standards', 'California Infant/Toddler Curriculum Framework', 'California Preschool Curriculum Framework', 'หลักสูตรภาษาไทย วัฒนธรรมไทยและประวัติศาสตร์ไทย']",,,,ไม่รับเงินอุดหนุน,,,,,,,,https://pedb.opec.go.th/web/SchoolPdc.htm?mode=showPicture&t=1&id=26014,@apiskk,,tiktok.com/@apiskkschool,
